v8-version,4,6,85,31,0
code-creation,Builtin,4,0x128d680316c0,115,"RestrictedStrictArgumentsPropertiesThrower"
code-creation,Builtin,4,0x128d68031740,186,"InOptimizationQueue"
code-creation,Builtin,4,0x128d68031800,268,"JSConstructStubForDerived"
code-creation,Builtin,4,0x128d68031920,439,"JSConstructStubApi"
code-creation,Builtin,4,0x128d68031ae0,260,"JSEntryTrampoline"
code-creation,Builtin,4,0x128d68031c00,239,"JSConstructEntryTrampoline"
code-creation,Builtin,4,0x128d68031d00,236,"InterpreterEntryTrampoline"
code-creation,Builtin,4,0x128d68031e00,100,"InterpreterExitTrampoline"
code-creation,Builtin,4,0x128d68031e80,170,"CompileOptimized"
code-creation,Builtin,4,0x128d68031f40,170,"CompileOptimizedConcurrent"
code-creation,Builtin,4,0x128d68032000,212,"NotifyDeoptimized"
code-creation,Builtin,4,0x128d680320e0,222,"NotifySoftDeoptimized"
code-creation,Builtin,4,0x128d680321c0,222,"NotifyLazyDeoptimized"
code-creation,Builtin,4,0x128d680322a0,196,"NotifyStubFailure"
code-creation,Builtin,4,0x128d68032380,196,"NotifyStubFailureSaveDoubles"
code-creation,Builtin,4,0x128d68032460,122,"KeyedLoadIC_Miss"
code-creation,Builtin,4,0x128d680324e0,123,"StoreIC_Miss"
code-creation,Builtin,4,0x128d68032560,123,"KeyedStoreIC_Miss"
code-creation,LoadIC,6,0x128d680325e0,134,"A load IC from the snapshot"
code-creation,KeyedLoadIC,7,0x128d68032680,1054,"A keyed load IC from the snapshot"
code-creation,StoreIC,9,0x128d68032aa0,136,"A store IC from the snapshot"
code-creation,KeyedStoreIC,10,0x128d68032b40,123,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0x128d68032bc0,123,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0x128d68032c40,3272,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0x128d68033920,123,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0x128d680339a0,123,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,10,0x128d68033a20,3282,"A keyed store IC from the snapshot"
code-creation,Builtin,4,0x128d68034700,449,"FunctionCall"
code-creation,Builtin,4,0x128d680348e0,488,"FunctionApply"
code-creation,Builtin,4,0x128d68034ae0,488,"ReflectApply"
code-creation,Builtin,4,0x128d68034ce0,333,"ReflectConstruct"
code-creation,Builtin,4,0x128d68034e40,116,"InternalArrayCode"
code-creation,Builtin,4,0x128d68034ec0,178,"OnStackReplacement"
code-creation,Builtin,4,0x128d68034f80,113,"InterruptCheck"
code-creation,Builtin,4,0x128d68035000,165,"OsrAfterStackCheck"
code-creation,Builtin,4,0x128d680350c0,113,"StackCheck"
code-creation,Builtin,4,0x128d68035140,206,"MarkCodeAsToBeExecutedOnce"
code-creation,Builtin,4,0x128d68035220,206,"MarkCodeAsExecutedOnce"
code-creation,Builtin,4,0x128d68035300,197,"MarkCodeAsExecutedTwice"
code-creation,Builtin,4,0x128d680353e0,197,"MakeQuadragenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0x128d680354c0,197,"MakeQuadragenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,4,0x128d680355a0,197,"MakeQuinquagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0x128d68035680,197,"MakeQuinquagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,4,0x128d68035760,197,"MakeSexagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0x128d68035840,197,"MakeSexagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,4,0x128d68035920,197,"MakeSeptuagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0x128d68035a00,197,"MakeSeptuagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,4,0x128d68035ae0,197,"MakeOctogenarianCodeYoungAgainOddMarking"
code-creation,Builtin,4,0x128d68035bc0,197,"MakeOctogenarianCodeYoungAgainEvenMarking"
code-creation,Handler,3,0x128d68035ca0,120,"An IC handler from the snapshot"
code-creation,Handler,3,0x128d68035d20,120,"An IC handler from the snapshot"
code-creation,Handler,3,0x128d68035da0,120,"An IC handler from the snapshot"
code-creation,Handler,3,0x128d68035e20,120,"An IC handler from the snapshot"
code-creation,Handler,3,0x128d68035ea0,121,"An IC handler from the snapshot"
code-creation,Handler,3,0x128d68035f20,121,"An IC handler from the snapshot"
code-creation,Handler,3,0x128d68035fa0,278,"An IC handler from the snapshot"
code-creation,Handler,3,0x128d680360c0,278,"An IC handler from the snapshot"
code-creation,Handler,3,0x128d680361e0,350,"An IC handler from the snapshot"
code-creation,Builtin,4,0x128d68036340,199,"Return_DebugBreak"
code-creation,Builtin,4,0x128d68036420,197,"Slot_DebugBreak"
code-creation,Builtin,4,0x128d68036500,97,"PlainReturn_LiveEdit"
code-creation,Builtin,4,0x128d68036580,137,"FrameDropper_LiveEdit"
timer-event-start,"V8.GCCompactor",5617
timer-event-start,"V8.External",5621
timer-event-end,"V8.External",5623
timer-event-start,"V8.External",6175
timer-event-end,"V8.External",6181
timer-event-end,"V8.GCCompactor",6184
code-creation,LazyCompile,4,0x128d68030a60,115,"Object",0x2cb677c45e98,
code-creation,LazyCompile,4,0x128d68030d20,115,"ThrowTypeError",0x2cb677c462d0,
code-creation,LazyCompile,4,0x128d68030da0,115," :1:1",0x2cb677c463a0,
code-creation,LazyCompile,4,0x128d68030a60,115,"",0x2cb677c46640,
code-creation,LazyCompile,4,0x128d68030a60,115,"RegExp",0x2cb677c47238,
code-creation,LazyCompile,4,0x128d68030a60,115,"Date",0x2cb677c47350,
code-creation,LazyCompile,4,0x128d68030a60,115,"String",0x2cb677c474f8,
code-creation,LazyCompile,4,0x128d68030a60,115,"Function",0x2cb677c47658,
code-creation,LazyCompile,4,0x128d68030a60,115,"Symbol",0x2cb677c47770,
code-creation,LazyCompile,4,0x128d68030a60,115,"Number",0x2cb677c47888,
code-creation,LazyCompile,4,0x128d68030a60,115,"Boolean",0x2cb677c479a0,
code-creation,LazyCompile,4,0x128d68031020,123,"Array",0x2cb677c47cd8,
code-creation,LazyCompile,4,0x128d68030a60,115,"",0x2cb677c47f28,
code-creation,LazyCompile,4,0x128d68030a60,115,"",0x2cb677c4fa90,
code-creation,LazyCompile,4,0x128d68030a60,115,"",0x2cb677c509e8,
code-creation,LazyCompile,4,0x128d68030a60,115,"",0x2cb677c63cb8,
code-creation,LazyCompile,4,0x128d68030a60,115,"",0x2cb677c63d48,
code-creation,LazyCompile,4,0x128d68031440,115,"concat",0x2cb677c67be0,
code-creation,LazyCompile,4,0x128d68031020,123,"Array",0x2cb677c6bf10,
code-creation,LazyCompile,4,0x128d680311c0,115,"pop",0x2cb677c71758,
code-creation,LazyCompile,4,0x128d68031140,115,"push",0x2cb677c71808,
code-creation,LazyCompile,4,0x128d68031240,115,"shift",0x2cb677c718b8,
code-creation,LazyCompile,4,0x128d680313c0,115,"splice",0x2cb677c71968,
code-creation,LazyCompile,4,0x128d68034e40,116,"InternalArray",0x2cb677c71a50,
code-creation,LazyCompile,4,0x128d68030a60,115,"OpaqueReference",0x2cb677c74840,
code-creation,LazyCompile,4,0x128d68034e40,116,"InternalPackedArray",0x2cb677c7d9d8,
code-creation,LazyCompile,4,0x128d68030d20,115,"ThrowTypeError",0x2cb677c7e8c8,
code-creation,LazyCompile,4,0x128d68034700,449,"call",0x2cb677c7e978,
code-creation,LazyCompile,4,0x128d680348e0,488,"apply",0x2cb677c7ea28,
code-creation,LazyCompile,4,0x128d68030da0,115," :1:1",0x2cb677c7eaf8,
code-creation,LazyCompile,4,0x128d68030a60,115,"",0x2cb677c7ec60,
code-creation,LazyCompile,4,0x128d68030a60,115,"Math",0x2cb677c982e0,
code-creation,LazyCompile,4,0x128d68030a60,115,"JSON",0x2cb677c9b140,
code-creation,LazyCompile,4,0x128d68030a60,115,"Arguments",0x2cb677c9cc00,
code-creation,LazyCompile,4,0x128d680316c0,115,"ThrowTypeError",0x2cb677c9cce8,
code-creation,LazyCompile,4,0x128d680315c0,115,"",0x2cb677c9cd78,
code-creation,LazyCompile,4,0x128d68031640,115,"",0x2cb677c9ce08,
code-creation,LazyCompile,4,0x128d68030a60,115,"",0x2cb677c9ce98,
code-creation,LazyCompile,4,0x128d680312c0,115,"unshift",0x2cb677c9e4f8,
code-creation,LazyCompile,4,0x128d68031340,115,"slice",0x2cb677c9e588,
timer-event-start,"V8.ParseMicroSeconds",7356
timer-event-end,"V8.ParseMicroSeconds",7673
timer-event-start,"V8.CompileMicroSeconds",7687
timer-event-start,"V8.CompileFullCode",7726
timer-event-start,"V8.CompileFullCode",7775
timer-event-end,"V8.CompileFullCode",7848
code-creation,Function,0,0x128d68036620,372," native harmony-spread.js:4:10",0x2cb677ce4950,~
timer-event-end,"V8.CompileFullCode",7881
code-creation,Script,0,0x128d680367a0,284,"native harmony-spread.js",0x2cb677ce4a98,~
timer-event-end,"V8.CompileMicroSeconds",7891
timer-event-start,"V8.IcMiss",7921
timer-event-end,"V8.IcMiss",7937
timer-event-start,"V8.IcMiss",7940
timer-event-end,"V8.IcMiss",7945
timer-event-start,"V8.IcMiss",7948
timer-event-end,"V8.IcMiss",7951
timer-event-start,"V8.ParseMicroSeconds",7959
timer-event-end,"V8.ParseMicroSeconds",8039
timer-event-start,"V8.CompileMicroSeconds",8045
timer-event-start,"V8.CompileFullCode",8054
timer-event-start,"V8.CompileFullCode",8066
timer-event-end,"V8.CompileFullCode",8107
code-creation,Function,0,0x128d680368c0,540," native harmony-object.js:2:10",0x2cb677ce4fc8,~
timer-event-end,"V8.CompileFullCode",8131
code-creation,Script,0,0x128d68036ae0,244,"native harmony-object.js",0x2cb677ce5108,~
timer-event-end,"V8.CompileMicroSeconds",8140
timer-event-start,"V8.IcMiss",8148
timer-event-end,"V8.IcMiss",8153
timer-event-start,"V8.IcMiss",8156
timer-event-end,"V8.IcMiss",8159
timer-event-start,"V8.ParseLazyMicroSeconds",8169
timer-event-end,"V8.ParseLazyMicroSeconds",8187
timer-event-start,"V8.CompileFullCode",8195
timer-event-end,"V8.CompileFullCode",8209
code-creation,LazyCompile,0,0x128d68036be0,268,"Import native prologue.js:16:16",0x2cb677c9cfb8,~
timer-event-start,"V8.IcMiss",8250
timer-event-end,"V8.IcMiss",8259
timer-event-start,"V8.IcMiss",8262
timer-event-end,"V8.IcMiss",8265
timer-event-start,"V8.ParseLazyMicroSeconds",8327
timer-event-end,"V8.ParseLazyMicroSeconds",8365
timer-event-start,"V8.CompileFullCode",8376
timer-event-end,"V8.CompileFullCode",8414
code-creation,LazyCompile,0,0x128d68036d00,752,"InstallFunctions native prologue.js:48:26",0x2cb677c9d900,~
timer-event-start,"V8.IcMiss",8428
timer-event-start,"V8.External",8435
timer-event-end,"V8.External",8440
timer-event-end,"V8.IcMiss",8443
timer-event-start,"V8.IcMiss",8446
timer-event-start,"V8.ParseLazyMicroSeconds",8452
timer-event-end,"V8.ParseLazyMicroSeconds",8491
code-disable-optimization,"SAR","Call to a JavaScript runtime function"
timer-event-start,"V8.CompileFullCode",8505
timer-event-end,"V8.CompileFullCode",8528
code-creation,LazyCompile,0,0x128d68037000,652,"SAR native runtime.js:248:13",0x2cb677c6f588,
timer-event-end,"V8.IcMiss",8625
timer-event-start,"V8.IcMiss",8633
timer-event-start,"V8.External",8637
timer-event-end,"V8.External",8640
timer-event-end,"V8.IcMiss",8643
timer-event-start,"V8.IcMiss",8645
timer-event-end,"V8.IcMiss",8648
timer-event-start,"V8.IcMiss",8651
timer-event-end,"V8.IcMiss",8667
timer-event-start,"V8.IcMiss",8670
timer-event-start,"V8.ParseLazyMicroSeconds",8675
timer-event-end,"V8.ParseLazyMicroSeconds",8713
code-disable-optimization,"ADD","Call to a JavaScript runtime function"
timer-event-start,"V8.CompileFullCode",8727
timer-event-end,"V8.CompileFullCode",8748
code-creation,LazyCompile,0,0x128d680372a0,956,"ADD native runtime.js:110:13",0x2cb677c6e4b0,
timer-event-end,"V8.IcMiss",8764
timer-event-start,"V8.IcMiss",8775
timer-event-end,"V8.IcMiss",8780
timer-event-start,"V8.ParseLazyMicroSeconds",8784
timer-event-end,"V8.ParseLazyMicroSeconds",8809
timer-event-start,"V8.CompileFullCode",8818
timer-event-end,"V8.CompileFullCode",8831
code-creation,LazyCompile,0,0x128d68037660,404,"SetFunctionName native prologue.js:27:25",0x2cb677c9d668,~
timer-event-start,"V8.IcMiss",8850
timer-event-end,"V8.IcMiss",8855
timer-event-start,"V8.IcMiss",8858
timer-event-start,"V8.External",8867
timer-event-end,"V8.External",8870
timer-event-end,"V8.IcMiss",8873
timer-event-start,"V8.ParseMicroSeconds",8891
timer-event-end,"V8.ParseMicroSeconds",8912
timer-event-start,"V8.CompileMicroSeconds",8917
timer-event-start,"V8.CompileFullCode",8923
timer-event-start,"V8.CompileFullCode",8930
timer-event-end,"V8.CompileFullCode",8942
code-creation,Function,0,0x128d68037800,484," native harmony-object-observe.js:2:10",0x2cb677ce5ba8,~
timer-event-end,"V8.CompileFullCode",8958
code-creation,Script,0,0x128d68037a00,244,"native harmony-object-observe.js",0x2cb677ce5ce8,~
timer-event-end,"V8.CompileMicroSeconds",8967
timer-event-start,"V8.IcMiss",8973
timer-event-end,"V8.IcMiss",8977
timer-event-start,"V8.IcMiss",8980
timer-event-end,"V8.IcMiss",8983
timer-event-start,"V8.IcMiss",8986
timer-event-end,"V8.IcMiss",8989
timer-event-start,"V8.IcMiss",8992
timer-event-start,"V8.External",8995
timer-event-end,"V8.External",8998
timer-event-end,"V8.IcMiss",9001
timer-event-start,"V8.IcMiss",9012
timer-event-end,"V8.IcMiss",9016
timer-event-start,"V8.IcMiss",9019
timer-event-end,"V8.IcMiss",9022
timer-event-start,"V8.IcMiss",9025
timer-event-end,"V8.IcMiss",9028
timer-event-start,"V8.ParseLazyMicroSeconds",9044
timer-event-end,"V8.ParseLazyMicroSeconds",9089
timer-event-start,"V8.CompileFullCode",9102
timer-event-end,"V8.CompileFullCode",9132
code-creation,LazyCompile,0,0x128d68037b00,1128,"PostExperimentals native prologue.js:155:27",0x2cb677c9e198,~
timer-event-start,"V8.ParseLazyMicroSeconds",9147
timer-event-end,"V8.ParseLazyMicroSeconds",9159
timer-event-start,"V8.CompileFullCode",9166
timer-event-end,"V8.CompileFullCode",9180
code-creation,LazyCompile,0,0x128d68037f80,268," native harmony-object.js:7:18",0x2cb677ce4e18,~
timer-event-start,"V8.IcMiss",9192
timer-event-end,"V8.IcMiss",9199
timer-event-start,"V8.IcMiss",9202
timer-event-end,"V8.IcMiss",9205
timer-event-start,"V8.ParseLazyMicroSeconds",9209
timer-event-end,"V8.ParseLazyMicroSeconds",9225
timer-event-start,"V8.CompileFullCode",9232
timer-event-end,"V8.CompileFullCode",9243
code-creation,LazyCompile,0,0x128d680380a0,444," native v8natives.js:27:34",0x2cb677c5bcd0,~
timer-event-start,"V8.IcMiss",9414
timer-event-end,"V8.IcMiss",9418
timer-event-start,"V8.IcMiss",9421
timer-event-end,"V8.IcMiss",9424
timer-event-start,"V8.IcMiss",9427
timer-event-end,"V8.IcMiss",9430
timer-event-start,"V8.IcMiss",9433
timer-event-end,"V8.IcMiss",9436
timer-event-start,"V8.IcMiss",9445
timer-event-end,"V8.IcMiss",9458
timer-event-start,"V8.IcMiss",9462
timer-event-end,"V8.IcMiss",9470
timer-event-start,"V8.IcMiss",9473
timer-event-end,"V8.IcMiss",9480
timer-event-start,"V8.IcMiss",9483
timer-event-end,"V8.IcMiss",9488
timer-event-start,"V8.Execute",9638
timer-event-end,"V8.Execute",9649
timer-event-start,"V8.CompileScriptMicroSeconds",11314
timer-event-start,"V8.ParseMicroSeconds",11368
timer-event-end,"V8.ParseMicroSeconds",11952
timer-event-start,"V8.CompileMicroSeconds",11999
timer-event-start,"V8.CompileFullCode",12043
timer-event-start,"V8.CompileFullCode",12061
timer-event-end,"V8.CompileFullCode",12116
code-creation,Function,0,0x128d68038260,2220," node.js:10:10",0x2cb677ceef78,~
timer-event-end,"V8.CompileFullCode",12202
code-creation,Script,0,0x128d68038b20,244,"node.js",0x2cb677cef0c0,~
timer-event-end,"V8.CompileMicroSeconds",12211
timer-event-end,"V8.CompileScriptMicroSeconds",12219
timer-event-start,"V8.Execute",12224
timer-event-end,"V8.Execute",12228
timer-event-start,"V8.Execute",12306
timer-event-start,"V8.IcMiss",12313
timer-event-end,"V8.IcMiss",12320
timer-event-start,"V8.IcMiss",12323
timer-event-end,"V8.IcMiss",12341
timer-event-start,"V8.External",12345
timer-event-end,"V8.External",12422
timer-event-start,"V8.IcMiss",12428
timer-event-end,"V8.IcMiss",12432
timer-event-start,"V8.IcMiss",12434
timer-event-end,"V8.IcMiss",12438
timer-event-start,"V8.External",12441
timer-event-start,"V8.GCScavenger",13549
timer-event-start,"V8.External",13558
timer-event-end,"V8.External",13561
timer-event-start,"V8.External",14231
timer-event-end,"V8.External",14238
timer-event-end,"V8.GCScavenger",14241
timer-event-end,"V8.External",14273
timer-event-start,"V8.IcMiss",14278
timer-event-end,"V8.IcMiss",14286
timer-event-start,"V8.IcMiss",14293
timer-event-end,"V8.IcMiss",14298
timer-event-start,"V8.IcMiss",14302
timer-event-end,"V8.IcMiss",14306
timer-event-start,"V8.IcMiss",14310
timer-event-end,"V8.IcMiss",14314
timer-event-start,"V8.IcMiss",14317
timer-event-end,"V8.IcMiss",14322
timer-event-start,"V8.IcMiss",14325
timer-event-end,"V8.IcMiss",14329
timer-event-start,"V8.IcMiss",14331
timer-event-end,"V8.IcMiss",14335
timer-event-start,"V8.ParseLazyMicroSeconds",14341
timer-event-end,"V8.ParseLazyMicroSeconds",14394
timer-event-start,"V8.CompileFullCode",14407
timer-event-end,"V8.CompileFullCode",14437
code-creation,LazyCompile,0,0x128d68038c20,484,"some native array.js:987:19",0x2cb677c6a440,~
timer-event-start,"V8.IcMiss",14615
timer-event-start,"V8.External",14620
timer-event-end,"V8.External",14623
timer-event-end,"V8.IcMiss",14626
timer-event-start,"V8.IcMiss",14629
timer-event-start,"V8.ParseLazyMicroSeconds",14634
timer-event-end,"V8.ParseLazyMicroSeconds",14658
code-disable-optimization,"SHR","Call to a JavaScript runtime function"
timer-event-start,"V8.CompileFullCode",14671
timer-event-end,"V8.CompileFullCode",14685
code-creation,LazyCompile,0,0x128d68038e20,444,"SHR native runtime.js:266:13",0x2cb677c6f798,
timer-event-end,"V8.IcMiss",14698
timer-event-start,"V8.ParseLazyMicroSeconds",14704
timer-event-end,"V8.ParseLazyMicroSeconds",14769
timer-event-start,"V8.CompileFullCode",14785
timer-event-end,"V8.CompileFullCode",14831
code-creation,LazyCompile,0,0x128d68038fe0,1528,"InnerArraySome native array.js:967:24",0x2cb677c6a370,~
timer-event-start,"V8.IcMiss",14845
timer-event-end,"V8.IcMiss",14849
timer-event-start,"V8.IcMiss",14852
timer-event-end,"V8.IcMiss",14855
timer-event-start,"V8.IcMiss",14858
timer-event-end,"V8.IcMiss",14864
timer-event-start,"V8.IcMiss",14867
timer-event-end,"V8.IcMiss",14871
timer-event-start,"V8.IcMiss",14873
timer-event-end,"V8.IcMiss",14876
timer-event-start,"V8.IcMiss",14879
timer-event-end,"V8.IcMiss",14881
timer-event-start,"V8.ParseLazyMicroSeconds",14885
timer-event-end,"V8.ParseLazyMicroSeconds",14911
code-disable-optimization,"IN","Call to a JavaScript runtime function"
timer-event-start,"V8.CompileFullCode",14923
timer-event-end,"V8.CompileFullCode",14942
code-creation,LazyCompile,0,0x128d680395e0,644,"IN native runtime.js:277:12",0x2cb677c6f998,
timer-event-start,"V8.IcMiss",14954
timer-event-end,"V8.IcMiss",14958
timer-event-start,"V8.IcMiss",14962
timer-event-end,"V8.IcMiss",14967
timer-event-start,"V8.IcMiss",14970
timer-event-end,"V8.IcMiss",14972
timer-event-start,"V8.IcMiss",14975
timer-event-end,"V8.IcMiss",14977
timer-event-start,"V8.ParseLazyMicroSeconds",14981
timer-event-end,"V8.ParseLazyMicroSeconds",14994
timer-event-start,"V8.CompileFullCode",15001
timer-event-end,"V8.CompileFullCode",15020
code-creation,LazyCompile,0,0x128d68039880,476," node.js:353:58",0x2cb677cee758,~
timer-event-start,"V8.IcMiss",15032
timer-event-end,"V8.IcMiss",15038
timer-event-start,"V8.ParseLazyMicroSeconds",15051
timer-event-end,"V8.ParseLazyMicroSeconds",15073
timer-event-start,"V8.CompileFullCode",15082
timer-event-end,"V8.CompileFullCode",15099
code-creation,LazyCompile,0,0x128d68039a60,428,"RegExp native regexp.js:36:27",0x2cb677c7d880,~
timer-event-start,"V8.ParseLazyMicroSeconds",15151
timer-event-end,"V8.ParseLazyMicroSeconds",15188
timer-event-start,"V8.CompileFullCode",15200
timer-event-end,"V8.CompileFullCode",15225
